"tweet_id","in_reply_to_status_id","in_reply_to_user_id","retweeted_status_id","retweeted_status_user_id","timestamp","source","text","expanded_urls"
"170181914781691904","","","","","2012-02-16 16:25:04 +0000","web","I like the AirPlay Mirroring on Mountain Lion, waiting to install that, I'll just skip Lion."
"170172766451019776","","","170155507141705728","18137268","2012-02-16 15:48:43 +0000","web","RT @domininik: New OS X is coming http://t.co/0vExCn53 Nice.","http://www.apple.com/macosx/mountain-lion/"
"169830792913096705","","","","","2012-02-15 17:09:50 +0000","<a href=""http://twitter.com/tweetbutton"" rel=""nofollow"">Tweet Button</a>","Season 4, Ep. 1 - So You Want To Be a Developer (Part 1) #PATV http://t.co/OSlNfyCF","http://penny-arcade.com/patv/episode/so-you-want-to-be-a-developer-part-1"
"169628955693940738","","","","","2012-02-15 03:47:49 +0000","<a href=""http://www.flipboard.com"" rel=""nofollow"">Flipboard</a>","Building Web Apps? Check out our Field Guide http://t.co/qNYeP6g5","http://googlecode.blogspot.com/2012/02/building-web-apps-check-out-our-field.html"
"169527743153840128","","","","","2012-02-14 21:05:38 +0000","<a href=""http://twitter.com/tweetbutton"" rel=""nofollow"">Tweet Button</a>","I want the tools he is demoing http://t.co/MocWjkNX","http://vimeo.com/36579366"
"169430158468587520","","","","","2012-02-14 14:37:52 +0000","<a href=""http://youversion.com"" rel=""nofollow"">YouVersion</a>","Hay quienes parecen amigos pero se destruyen unos a otros; 
el amigo verdadero se mantiene más leal que un he… http://t.co/9os3SZQt","http://bible.us/Prov18.24.NTV"
"169198851289387008","","","","","2012-02-13 23:18:44 +0000","<a href=""http://twitter.com/tweetbutton"" rel=""nofollow"">Tweet Button</a>","Tumblr Architecture - 15 Billion Page Views a Month and Harder to Scale than Twitter http://t.co/dkquBw6S","http://highscalability.com/blog/2012/2/13/tumblr-architecture-15-billion-page-views-a-month-and-harder.html"
"169181102978764801","","","","","2012-02-13 22:08:12 +0000","<a href=""http://twitter.com/tweetbutton"" rel=""nofollow"">Tweet Button</a>","Sample App with Backbone.js and Twitter Bootstrap http://t.co/xtu11NpZ","http://coenraets.org/blog/2012/02/sample-app-with-backbone-js-and-twitter-bootstrap/"
"169091237297664000","","","169089363622367233","1761521","2012-02-13 16:11:07 +0000","web","RT @intentionally: Learn how to design smarter dashboards by following the spandex rule (just because you can doesn't mean you should) = ..."
"167953575975194625","","","167948081021722624","2289831","2012-02-10 12:50:27 +0000","<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>","RT @cjumbo: RT @my4ng3l: #Internet vs #Privacidad, dilema sintetizado con un sencillo diagrama de venn http://t.co/eMIyE671 (via @sebabo ...","http://j.mp/waiZWc"
"167617463327010816","","","","","2012-02-09 14:34:52 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ya estamos en campaña electoral parece... http://t.co/lYQMJAij","http://twitter.com/MarceloAndrade/status/167617463327010816/photo/1"
"167595693115060224","","","167589072699801600","19575586","2012-02-09 13:08:21 +0000","<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>","RT @hackernewsbot: Backbone patterns... http://t.co/YqaQrtSI","http://ricostacruz.com/backbone-patterns"
"167339172774944768","","","","","2012-02-08 20:09:02 +0000","web","El SRI de Ecuador debería gastar unos 10 USD en poner los ejecutables de sus programas en amazon S3, descargando a 30 kB/s..."
"167309039619932160","","","167302355828736001","14761655","2012-02-08 18:09:18 +0000","web","RT @tenderlove: In the upcoming minitest, you can see failures before your tests end. Looks pretty suite! http://t.co/Yf6eFDbZ patch: ht ...","http://www.youtube.com/watch?v=sCtmcQvNnoE"
"167258186208907264","","","167253506565218305","18458454","2012-02-08 14:47:13 +0000","web","RT @rbonifaz: Looking for a community open source community leader, please consider my resume http://t.co/1yWAJWA1","http://bonifaz.ec/resume"
"167251659028832256","","","","","2012-02-08 14:21:17 +0000","<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","I liked a @YouTube video http://t.co/EQ1IXzNO Casting Crowns - Courageous [Official Music Video - HD]","http://youtu.be/pkM-gDcmJeM?a"
"166890718806286338","","","","","2012-02-07 14:27:02 +0000","<a href=""http://twitter.com/tweetbutton"" rel=""nofollow"">Tweet Button</a>","Aislar ambientes de desarrollo con Vagrant - Marcelo Andrade http://t.co/zydGalt6 via @MarceloAndrade","http://marceloandrader.github.com/blog/2012/02/06/aislar-ambientes-de-desarrollo-con-vagrant/"
"166866717853753344","","","166575823497859074","208242904","2012-02-07 12:51:40 +0000","<a href=""http://www.flipboard.com"" rel=""nofollow"">Flipboard</a>","RT @digintent: We're growing!  Let it be known.  http://t.co/y63VOwsw  cc @TheJobReservoir @LinkedInQueen88 @authenticjobs","http://www.digintent.com/team.html"
"165499381590667265","165491791754313728","113713261","","","2012-02-03 18:18:22 +0000","web","@ChromiumDev yeah, and for test an app with different user perspectives"
"165452174724313088","","","162991436785139712","14372143","2012-02-03 15:10:47 +0000","web","RT @jasonfried: Shit programmers say: http://t.co/uBnUBUML","http://www.youtube.com/watch?v=8WZr6fvtEgk"
"165269378768699392","165185214807674880","928961","","","2012-02-03 03:04:25 +0000","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","@rasmus yeah thanks I realized that after a few minutes"
"165183342818496513","","","","","2012-02-02 21:22:32 +0000","<a href=""http://twitter.com/tweetbutton"" rel=""nofollow"">Tweet Button</a>","State of PHP in 2012 with @rasmus, Watching Etsy Code as Craft,  http://t.co/sGSHcJkc via @livestream","http://livestre.am/MDPb"
"165129534377689088","","","","","2012-02-02 17:48:43 +0000","<a href=""http://twitter.com/tweetbutton"" rel=""nofollow"">Tweet Button</a>","Help me vote this up!  Intentional Dashboard Design | SessionCast http://t.co/SveMS1oB #SessionCast","http://sessioncast.techweek.com/2012/02/01/intentional-dashboard-design/"
"164405855985479680","","","164394860714004480","376825877","2012-01-31 17:53:05 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","RT @TwitterOSS: how do you like our new #opensource page on @github? http://t.co/T3iBEhN1","http://twitter.github.com/?larry=25"
"164361219896119296","","","164306865990275072","22199970","2012-01-31 14:55:43 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","RT @LeaVerou: I hate reading other people’s code http://t.co/QcX0FvIl","http://abstrusegoose.com/432"
"164093027156111362","","","164085993874530305","19575586","2012-01-30 21:10:01 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","RT @hackernewsbot: GUM: A better CLI for Git... http://t.co/HOAqgwHi","http://www.saintsjd.com/2012/01/a-better-ui-for-git/"
"163322816534544385","","","161432305401991168","170895870","2012-01-28 18:09:28 +0000","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","RT @jeffersonperezq: Comparto un editorial para aquellos que no me conocen. No me critiques sin antes escucharme, leerme, mirarme a lo o ..."
"162668721746358272","","","162649363095617536","14372143","2012-01-26 22:50:20 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","RT @jasonfried: How can I handle work on a day like today? http://t.co/inLJcmSq","http://www.youtube.com/watch?v=SuHmEo0Bx7Q"
"162280608876343296","","","162270466868903937","376825877","2012-01-25 21:08:06 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","RT @TwitterOSS: It's #hackweek at twitter and we're doing a lot of open source things like testing out and finalizing @twbootstrap 2.0!  ..."
"162185419235139586","","","162184270243303426","145348732","2012-01-25 14:49:51 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","RT @CCQuito: Inscríbete en el Seminario: #Marketing Efectivo en Facebook, Twitter y Youtube.  http://t.co/qJrwme1u","http://on.fb.me/AqP2jH"
"162179588204675072","162179242573045761","157530895","","","2012-01-25 14:26:41 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@sebuky gracias, es que recién me instalaron la linea, y pensaba en cambiar"
"162177596744933376","","","","","2012-01-25 14:18:46 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","si tuvieran que elegir entre Internetde TV Cable o el de CNT, cuál escogerían ?"
"161952261323505664","161940693437263872","68443009","","","2012-01-24 23:23:22 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@DTECHECU no estoy seguro a que se refieren?"
"161915610161348608","","","","","2012-01-24 20:57:44 +0000","<a href=""http://twitter.com/tweetbutton"" rel=""nofollow"">Tweet Button</a>","Bootstrap 2, from Twitter http://t.co/172mKQdw","http://markdotto.com/bs2/docs/"
"161857614983077888","161856178173902848","87438341","","","2012-01-24 17:07:17 +0000","web","@Nathaly_ec suerte"
"161504588661407746","","","161495815498645504","234404465","2012-01-23 17:44:29 +0000","web","RT @evolution_sw: Señores @NetlifeEcuador, seguimos esperando que nos restituyan el servicio...sin internet no podemos trabajar..."
"161504312160288770","","","161504231227015169","35803","2012-01-23 17:43:23 +0000","web","RT @mattt: AFNetworking 0.9 is out!

• Thread Safety
• Network Reachability
• Batched Operations
• Authentication Challenges

https://t. ..."
"161432459337146368","","","161426448186478592","14561327","2012-01-23 12:57:52 +0000","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","RT @dhh: ""Working US hours from Europe has flipped my day. Mornings are now for leisure and evenings for working"", http://t.co/LSlmp9Rq","http://bit.ly/ybcr3v"
"160061091806851072","","","","","2012-01-19 18:08:32 +0000","<a href=""http://twitter.com/tweetbutton"" rel=""nofollow"">Tweet Button</a>","The Trello Tech Stack - Fog Creek Blog http://t.co/xUbkcwVE via @fogcreek","http://blog.fogcreek.com/the-trello-tech-stack/"
"159837860789362688","","","159797557734809600","14098484","2012-01-19 03:21:30 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @BabyShrink: Preschoolers need active, gross motor play for 90-120 minutes every day. Here's why: http://t.co/P2eLdhlR #parenting (vi ...","http://bit.ly/ymWIe0"
"159656687215706112","","","","","2012-01-18 15:21:35 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","“@hackernewsbot: Official PHP site will have a new design... http://t.co/DAW6MB0s” Ya era hora...","http://prototype.php.net/"
"159377282484539392","","","159368826419560449","65503906","2012-01-17 20:51:19 +0000","web","RT @celimary: ¿Profesionales con RUC? Dos palabras desagradables para uds.: patente municipal #Quito"
"159254246024417281","","","159247804315865088","273703825","2012-01-17 12:42:25 +0000","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","RT @matiasdavilau: Quito necesita alcalde. Interesados enviar hoja de vida con foto actualizada."
"159014524412903424","","","","","2012-01-16 20:49:51 +0000","<a href=""http://twitter.com/tweetbutton"" rel=""nofollow"">Tweet Button</a>","Sell Your Team http://t.co/2mYIcLIU via @AddThis","http://www.swaglove.com/blog/sell-your-team/#.TxSL-5iy654.twitter"
"157867174277554178","","","","","2012-01-13 16:50:42 +0000","<a href=""http://twitter.com/tweetbutton"" rel=""nofollow"">Tweet Button</a>","Grooveshark desafía las prohibiciones y presenta su nueva versión móvil en HTML5 http://t.co/0zkOynBF (por fin para el ipad)","http://bit.ly/xUVNss"
"157592466139258880","157588467923169280","14357986","","","2012-01-12 22:39:06 +0000","web","@KodaMac el procesador te permite picar la comida la licuadora no"
"156838281756151810","156835039412359170","8347002","","","2012-01-10 20:42:14 +0000","web","@bedomax no se de una herramienta libre, pero http://t.co/oRxNfUPX hace eso","http://getcloudapp.com/"
"156763447835631616","","","156611909167235072","1467951","2012-01-10 15:44:53 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","RT @mattcomi: Coding in an IDE that warns as you type is like telling a story to a child.

""So, this dog was-""
""What's his name?""
""I'LL  ..."
"156748387734138881","","","","","2012-01-10 14:45:02 +0000","<a href=""http://twitter.com/tweetbutton"" rel=""nofollow"">Tweet Button</a>","HTML5-powered ""Cut the Rope"" comes to the web! http://t.co/ouLWgrRZ #html5","http://www.cuttherope.ie"
"155855437135220736","","","","","2012-01-08 03:36:46 +0000","<a href=""http://www.flipboard.com"" rel=""nofollow"">Flipboard</a>","Esta peor que Ecuador http://t.co/vDkkZg60","http://andorjakab.blog.hu/2012/01/06/this_is_why_i_don_t_give_you_a_job"
"155414082982395904","155413681809793025","17820759","","","2012-01-06 22:22:59 +0000","web","@carlosfigueroa jaja ok, good luck with that"
"155413732850282496","","","155236557698248704","219614843","2012-01-06 22:21:36 +0000","web","RT @SciTech_Cat: Urgently need to find a techie in Chile - going there in 3 weeks and may need some extra tech-related story ideas for B ..."
"155413464163160065","155411229370875905","17820759","","","2012-01-06 22:20:31 +0000","web","@carlosfigueroa use open source software"
"155332436652326912","155326108395511808","1761521","","","2012-01-06 16:58:33 +0000","web","@intentionally Happy Birthday man!"
"155309350154547200","","","155303438224343040","52308960","2012-01-06 15:26:49 +0000","web","RT @susyestrada: Una joyita ecuatoriana http://t.co/zcQGoemD","http://twitter.com/susyestrada/status/155303438224343040/photo/1"
"154761551683915777","","","","","2012-01-05 03:10:03 +0000","<a href=""http://youversion.com"" rel=""nofollow"">YouVersion</a>","»Yo soy la vid y ustedes son las ramas. El que permanece en mí, como yo en él, dará mucho fruto; separados de… http://t.co/7vHpIpJj","http://bible.us/John15.5.NVI"
"154682234366988288","","","","","2012-01-04 21:54:53 +0000","<a href=""http://twitter.com/tweetbutton"" rel=""nofollow"">Tweet Button</a>","Why do we pay sales commissions? - Fog Creek Blog http://t.co/97Vo9Zqj via @fogcreek","http://blog.fogcreek.com/why-do-we-pay-sales-commissions/"
"154618156667768832","","","154606670826311680","2994961","2012-01-04 17:40:15 +0000","web","RT @leoprieto: Tanto ""brunch"", ""meetup"" y evento para hablar de emprendimiento cuando lo que más necesita un emprendedor es dedicarse a  ..."
"154575964385452032","","","","","2012-01-04 14:52:36 +0000","<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","I liked a @YouTube video http://t.co/om1pHrzq Driven to Distraction (Full) - Distronic Plus Collision System","http://youtu.be/5XXypu3dVPM?a"
"154569616734158849","","","","","2012-01-04 14:27:23 +0000","<a href=""http://twitter.com/tweetbutton"" rel=""nofollow"">Tweet Button</a>","I'm taking Software Engineering for Software as a Service online for free. Come join me! http://t.co/Ausb9RKe","http://www.saas-class.org/"
"154295356992143360","","","154224105284046848","13251382","2012-01-03 20:17:34 +0000","web","RT @mattmight: 12 resolutions for programmers http://t.co/M5nmr7hl","http://bit.ly/tMQ46O"
"154206418554195970","","","","","2012-01-03 14:24:09 +0000","<a href=""http://twitter.com/tweetbutton"" rel=""nofollow"">Tweet Button</a>","impress your audience with impress.js - a #prezi inspired CSS3 presentation framework by @bartaz http://t.co/lopobVjC","http://bartaz.github.com/impress.js"
"154052964653338625","","","154044885719195648","19575586","2012-01-03 04:14:23 +0000","<a href=""http://mobile.twitter.com"" rel=""nofollow"">Mobile Web</a>","RT @hackernewsbot: HTML5: With Great Templates Comes Great Responsivity... http://t.co/PsGfrv9Q","http://verekia.com/initializr/responsive-template"
"154044154526183425","","","153091727421489152","14561327","2012-01-03 03:39:23 +0000","<a href=""http://www.flipboard.com"" rel=""nofollow"">Flipboard</a>","RT @dhh: ""Every day I read a new article about some company whining about how hard it is to hire technical staff"", http://t.co/8FqHY4Fv","http://bit.ly/srkCPh"
"153865385303748608","","","153792410038706176","891371","2012-01-02 15:49:01 +0000","web","RT @felixdv: Wishing @github would support setting a separate email address for each account context. Now work and personal notification ..."
"152963839183425536","","","","","2011-12-31 04:06:35 +0000","<a href=""http://www.apple.com"" rel=""nofollow"">Safari on iOS</a>","http://t.co/5iv4gBXN","http://blog.steveklabnik.com/posts/2011-12-30-active-record-considered-harmful"
"152962296921067522","","","","","2011-12-31 04:00:28 +0000","<a href=""http://www.apple.com"" rel=""nofollow"">Safari on iOS</a>","Monetizable pain http://t.co/E8gh08Rr","http://smartfaststartup.com/2011/09/20/how-to-become-a-must-have/"
"152943373358071811","","","152942565593858049","19575586","2011-12-31 02:45:16 +0000","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","RT @hackernewsbot: Xcode 4 ships a buggy compiler... http://t.co/KchQU0bo","http://blog.phusion.nl/2011/12/30/xcode-4-ships-a-buggy-compiler/"
"152734173201833984","","","152670767333646337","19575586","2011-12-30 12:53:59 +0000","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","RT @hackernewsbot: Scientists cure cancer, but no one takes notice... http://t.co/RwImFcgn","http://wemustknow.net/2011/05/scientists-cure-cancer-but-no-one-takes-notice/"
"152590927326756864","","","152429599261851648","13860742","2011-12-30 03:24:46 +0000","<a href=""http://www.flipboard.com"" rel=""nofollow"">Flipboard</a>","RT @caseorganic: ""When you don’t create things, you become defined by your tastes rather than ability"". http://t.co/bAi097px","http://bit.ly/rKfdtu"
"152363890485886976","","","152263089323126784","19575586","2011-12-29 12:22:36 +0000","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","RT @hackernewsbot: Backend-as-a-service for web apps?... http://t.co/OKCoURDr","http://davewasmer.tumblr.com/post/14952823756/backend-as-a-service"
"152163033630769154","","","","","2011-12-28 23:04:28 +0000","<a href=""http://twitter.com/tweetbutton"" rel=""nofollow"">Tweet Button</a>","Check out a few of my favorite work apps. http://t.co/hccKGFpX via @bestvendor","http://www.bestvendor.com/toolkit/cRSiq"
"152158904825028608","","","152042138111188994","17307627","2011-12-28 22:48:04 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","RT @ashalynd: If the programmers like each other, they play a game called ""pair programming"". And if not, then the game is called ""peer  ..."
"150711178916659200","","","","","2011-12-24 22:55:19 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Feliz Navidad a todos / Merry Christmas to everyone"
"149156058705838080","","","149149010194735104","14561327","2011-12-20 15:55:50 +0000","web","RT @dhh: Rails 3.2.x is planned to be the last 3.x release branch. rails/master is now 4.0.0.beta and will only support Ruby 1.9.3+. Far ..."
"148781186821529600","","","148779935224442880","22808228","2011-12-19 15:06:13 +0000","web","RT @diablo_urban_o: ""El Quito q queremos es el Quito q hacemos…….El aeropuerto q queremos NO es el aeropuerto q tenemos….El..."" http://t ..."
"147790262264004608","147789258067939328","2289831","","","2011-12-16 21:28:38 +0000","web","@cjumbo anticipando lo que podría pasar en enero jaja"
"147711095442898945","147710658790690816","17820759","","","2011-12-16 16:14:04 +0000","web","@carlosfigueroa hay un modulo de apache que usa el REMOTE_IP para encontrar la ciudad/país de origen: http://t.co/lpsUIIdy","http://www.debiantutorials.com/installing-the-geoip-apache-module/"
"147710172876390401","147696661018316800","17820759","","","2011-12-16 16:10:24 +0000","web","@carlosfigueroa Something like this http://t.co/yBrxx0Ci","http://www.geoiptool.com/"
"147661882726162432","","","147657738510548993","19575586","2011-12-16 12:58:30 +0000","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","RT @hackernewsbot: SQL Server App Store Reviews (If SQL Server were an app:)... http://t.co/CFIWbZ6Z","http://www.brentozar.com/archive/2011/12/sql-server-app-store-reviews/"
"147355908861730818","","","147331545777180673","19315174","2011-12-15 16:42:41 +0000","web","RT @IE: Announcing: Internet Explorer to start Automatic Upgrades across Windows XP, Vista, and Windows 7 http://t.co/MCCc7fuG","http://windowsteamblog.com/ie/b/ie/archive/2011/12/15/ie-to-start-automatic-upgrades-across-windows-xp-windows-vista-and-windows-7.aspx"
"147148660382248960","","","","","2011-12-15 02:59:09 +0000","<a href=""http://youversion.com"" rel=""nofollow"">YouVersion</a>","El nombre del Señor es torre fuerte, A ella corre el justo y está a salvo. http://t.co/24mWZtsK","http://bible.us/Prov18.10.NBLH"
"147047967046639616","","","147030105959567362","349627841","2011-12-14 20:19:02 +0000","web","RT @getsomerestbook: The HTTP Status Cats API: http://t.co/dD3nQVK5","http://httpcats.herokuapp.com/"
"146993542403862528","","","","","2011-12-14 16:42:46 +0000","<a href=""http://twitter.com/tweetbutton"" rel=""nofollow"">Tweet Button</a>","Leaving JSPs in the dust: moving LinkedIn to dust.js client-side templates | LinkedIn Engineering http://t.co/nbwdHtKm","https://engineering.linkedin.com/frontend/leaving-jsps-dust-moving-linkedin-dustjs-client-side-templates"
"146932121565528065","","","146872563656691712","19575586","2011-12-14 12:38:42 +0000","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","RT @hackernewsbot: Leaving JSPs in the dust: moving LinkedIn to dust.js client-side templates... http://t.co/sfIniXS9","https://engineering.linkedin.com/frontend/leaving-jsps-dust-moving-linkedin-dustjs-client-side-templates"
"146640961253019648","","","146630477468532736","215455741","2011-12-13 17:21:44 +0000","web","RT @macromates: Glad to announce the alpha release of TextMate 2.0: http://t.co/EkuA9Qaa","http://blog.macromates.com/2011/textmate-2-0-alpha/"
"146618906432372737","","","146615875083059200","19575586","2011-12-13 15:54:06 +0000","web","RT @hackernewsbot: Facebook releases HHVM, 60 percent faster than its current PHP interpreter... http://t.co/bzQ8xPDu","https://www.facebook.com/note.php?note_id=10150415177928920&hn=2"
"146604749863653377","146597470619705344","772376","","","2011-12-13 14:57:50 +0000","web","@gusfalconi sobre todo porque @NetflixLAT aun no da soporte para iOS"
"146272170295824384","","","","","2011-12-12 16:56:17 +0000","web","Receiving great news..."
"146269523132157952","","","","","2011-12-12 16:45:46 +0000","<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","I liked a @YouTube video http://t.co/pQ3t1CZ9 Back to the Start","http://youtu.be/aMfSGt6rHos?a"
"145850783710183424","","","145740101656391680","19575586","2011-12-11 13:01:51 +0000","<a href=""http://www.flipboard.com"" rel=""nofollow"">Flipboard</a>","RT @hackernewsbot: Your templating engine sucks and everything you've ever written is spaghetti... http://t.co/A6FIIhsu","http://www.workingsoftware.com.au/page/Your_templating_engine_sucks_and_everything_you_have_ever_written_is_spaghetti_code_yes_you"
"145234483707248641","","","145226751088410624","19575586","2011-12-09 20:12:53 +0000","web","RT @hackernewsbot: HP to Contribute webOS to Open Source... http://t.co/d3hLaI6E","http://www.hp.com/hpinfo/newsroom/press/2011/111209xa.html?mtxs=rss-corp-news"
"145165889250136064","","","","","2011-12-09 15:40:19 +0000","web","don't like the fullnames instead of username in the #newtwitter, luckly there is dotjs from @defunkt to hack webs http://t.co/LLjdRjzA","https://github.com/marceloandrader/.js"
"145112181984333825","","","","","2011-12-09 12:06:54 +0000","web","Nice, the new twitter has keyboard shortcuts"
"144974989274259456","","","144970029430087681","19575586","2011-12-09 03:01:45 +0000","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","RT @hackernewsbot: Open Source Needs a New UI... http://t.co/iONBq6Cj","http://blog.cobychapple.com/blog/2011/12/07/open-source-needs-a-new-ui/"
"144749660144275456","","","144636793533382656","273703825","2011-12-08 12:06:22 +0000","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","RT @matiasdavilau: A que hora nos pasó esto tan terrible de valer por las marcas que usamos y la cantidad que compramos. Veamos bien al  ..."
"144512393937039360","","","144499913881956352","22720984","2011-12-07 20:23:34 +0000","web","RT @mac_shatta: RT @eamadorm: ""Crepúsculo"" le hizo a los vampiros lo mismo que ""Barney"" le hizo a los dinosaurios // si jejeje"
"144512179545182209","","","144483999404920832","14206068","2011-12-07 20:22:43 +0000","web","RT @tlrobinson: ‘Mythbusters’ Stunt Goes Awry, Sends Cannonball Rocketing Through Homes: http://t.co/zecojMw6 #fb","http://losangeles.cbslocal.com/2011/12/06/tv-experiment-goes-awry-sends-cannonball-rocketing-through-homes/"
"144426097969348609","","","","","2011-12-07 14:40:39 +0000","web","Flipboard app is not compatible with my iPhone 3G..."
"144118840014536704","","","144106785001848832","14246143","2011-12-06 18:19:43 +0000","web","RT @rbates: Will we see TextMate 2 Alpha for Christmas? I want to believe.  http://t.co/WlgbXGMD","http://yfrog.com/ochp7qbj"
"143799266895347712","","","143783693352308736","14761655","2011-12-05 21:09:51 +0000","web","RT @tenderlove: Made a new blllluuuurrrrggghhhh post about profiling `rake environment` in Rails with DTrace. http://t.co/JqBnEaFu","http://tenderlovemaking.com/2011/12/05/profiling-rails-startup-with-dtrace/"
"143798445902274560","","","143773569879515136","18918415","2011-12-05 21:06:35 +0000","web","RT @koush: 1% of the users provide 99% of the answers. #OccupyStackOverflow"
"141575744278110208","","","","","2011-11-29 17:54:22 +0000","<a href=""http://twitter.com/tweetbutton"" rel=""nofollow"">Tweet Button</a>","A new frontier for Google Maps: mapping the indoors http://t.co/aPxgcFwW","http://bit.ly/vM1Wi3"
"141523447867125760","","","141415224384307202","25043139","2011-11-29 14:26:34 +0000","web","RT @MrsSelfDestrukt: Give a man a gun and he can rob a bank. 

Give a man a bank and he can rob the world."
"141270647090323456","","","","","2011-11-28 21:42:01 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","really nice (and productive) setting http://t.co/LPPLfCh8","http://yfrog.com/kko3yup"
"141266675302539264","139811885510967297","47705490","","","2011-11-28 21:26:14 +0000","web","@osloor ya pregunte en el SRI, si la multa por declaraciones en cero es solo cuando es tardía. No aplica si se declara en cero pero a tiempo"
"140094601884209152","","","","","2011-11-25 15:48:50 +0000","<a href=""http://twitter.com/tweetbutton"" rel=""nofollow"">Tweet Button</a>","Tiered, Adaptive Front-end Experiences « Paul Irish http://t.co/dfGCMkey","http://paulirish.com/2011/tiered-adaptive-front-end-experiences/"
"140092549166665728","","","","","2011-11-25 15:40:41 +0000","<a href=""http://twitter.com/tweetbutton"" rel=""nofollow"">Tweet Button</a>",".net Awards 2011: the winners! | .net http://t.co/0WF3iY7j","http://www.netmagazine.com/features/net-awards-2011-winners"
"140090282078240768","140047986427314176","763997","","","2011-11-25 15:31:40 +0000","web","@Feru Creo que no hay nada como TextMate, pero jEdit con algunos plugins podría funcionar, si quieres algo más ligero gedit"
"140079194280431616","","","","","2011-11-25 14:47:37 +0000","<a href=""http://twitter.com/tweetbutton"" rel=""nofollow"">Tweet Button</a>","muppet + muppet = angry bird http://t.co/o26yQPMc","http://www.puntogeek.com/wp-content/uploads/2011/11/muppets.jpg"
"139819757816918016","","","","","2011-11-24 21:36:42 +0000","<a href=""http://twitter.com/tweetbutton"" rel=""nofollow"">Tweet Button</a>","rbenv: A Simple, New Ruby Version Management Tool http://t.co/WpRz62gl","http://www.rubyinside.com/rbenv-a-simple-new-ruby-version-management-tool-5302.html"
"139810281630072832","139809914854969345","47705490","","","2011-11-24 20:59:03 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@osloor ok, yo tengo que ir al SRI en estos días voy a preguntar bien."
"139808800789114881","139464644816404482","47705490","","","2011-11-24 20:53:10 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@osloor leí los links, y al parecer la multa es 30 pero si no se hace la declaración (o se presenta tarde) mas no cuando se hace en valor=0"
